ID,date,default,Prepayment,vintage,cred_score,DBT_RATIO,year,chardate,month,vintage_date_char,vintage_date,event_time,event_type,cubic_spline_b1,cubic_spline_b2,cubic_spline_b3
1232502565889000,JUL2010,0,0,2007,801,0.33,2010,2007,JAN,JAN2007,17167,42,0,-12167,-68921,-296856
1232502565889000,AUG2010,0,0,2007,801,0.33,2010,2007,JAN,JAN2007,17167,43,0,-12167,-68921,-298807
1232502565889000,SEP2010,0,0,2007,801,0.33,2010,2007,JAN,JAN2007,17167,44,0,-12167,-68921,-300608
1232502565889000,OCT2010,0,0,2007,801,0.33,2010,2007,JAN,JAN2007,17167,45,0,-12167,-68921,-302265
1232502565889000,NOV2010,0,0,2007,801,0.33,2010,2007,JAN,JAN2007,17167,46,0,-12167,-68921,-303784
1232502565889000,DEC2010,0,0,2007,801,0.33,2010,2007,JAN,JAN2007,17167,47,0,-12167,-68921,-305171
1232502565889000,JAN2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,48,0,-12167,-68921,-306432
1232502565889000,FEB2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,49,0,-12167,-68921,-307573
1232502565889000,MAR2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,50,0,-12167,-68921,-308600
1232502565889000,APR2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,51,0,-12167,-68921,-309519
1232502565889000,MAY2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,52,0,-12167,-68921,-310336
1232502565889000,JUN2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,53,0,-12167,-68921,-311057
1232502565889000,JUL2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,54,0,-12167,-68921,-311688
1232502565889000,AUG2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,55,0,-12167,-68921,-312235
1232502565889000,SEP2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,56,0,-12167,-68921,-312704
1232502565889000,OCT2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,57,0,-12167,-68921,-313101
1232502565889000,NOV2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,58,0,-12167,-68921,-313432
1232502565889000,DEC2011,0,0,2007,801,0.33,2011,2007,JAN,JAN2007,17167,59,0,-12167,-68921,-313703
1232502565889000,JAN2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,60,0,-12167,-68921,-313920
1232502565889000,FEB2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,61,0,-12167,-68921,-314089
1232502565889000,MAR2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,62,0,-12167,-68921,-314216
1232502565889000,APR2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,63,0,-12167,-68921,-314307
1232502565889000,MAY2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,64,0,-12167,-68921,-314368
1232502565889000,JUN2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,65,0,-12167,-68921,-314405
1232502565889000,JUL2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,66,0,-12167,-68921,-314424
1232502565889000,AUG2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,67,0,-12167,-68921,-314431
1232502565889000,SEP2012,0,0,2007,801,0.33,2012,2007,JAN,JAN2007,17167,68,0,-12167,-68921,-314432
1233500111419000,DEC2005,0,0,1998,667,0.24,2005,1998,JAN,JAN1998,13880,95,0,-12167,-68921,-314432
1233500111419000,JAN2006,0,1,1998,667,0.24,2006,1998,JAN,JAN1998,13880,96,2,-12167,-68921,-314432
1234501268189000,DEC2005,0,0,2003,728,0.18,2005,2003,JAN,JAN2003,15706,35,0,-12167,-68705,-278495
1234501268189000,JAN2006,0,1,2003,728,0.18,2006,2003,JAN,JAN2003,15706,36,2,-12167,-68796,-281664
1235505297409000,DEC2005,0,0,2000,596,0.37,2005,2000,JAN,JAN2000,14610,71,0,-12167,-68921,-314432
1235505297409000,JAN2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,72,0,-12167,-68921,-314432
1235505297409000,FEB2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,73,0,-12167,-68921,-314432
1235505297409000,MAR2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,74,0,-12167,-68921,-314432
1235505297409000,APR2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,75,0,-12167,-68921,-314432
1235505297409000,MAY2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,76,0,-12167,-68921,-314432
1235505297409000,JUN2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,77,0,-12167,-68921,-314432
1235505297409000,JUL2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,78,0,-12167,-68921,-314432
1235505297409000,AUG2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,79,0,-12167,-68921,-314432
1235505297409000,SEP2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,80,0,-12167,-68921,-314432
1235505297409000,OCT2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,81,0,-12167,-68921,-314432
1235505297409000,NOV2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,82,0,-12167,-68921,-314432
1235505297409000,DEC2006,0,0,2000,596,0.37,2006,2000,JAN,JAN2000,14610,83,0,-12167,-68921,-314432
1235505297409000,JAN2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,84,0,-12167,-68921,-314432
1235505297409000,FEB2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,85,0,-12167,-68921,-314432
1235505297409000,MAR2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,86,0,-12167,-68921,-314432
1235505297409000,APR2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,87,0,-12167,-68921,-314432
1235505297409000,MAY2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,88,0,-12167,-68921,-314432
1235505297409000,JUN2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,89,0,-12167,-68921,-314432
1235505297409000,JUL2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,90,0,-12167,-68921,-314432
1235505297409000,AUG2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,91,0,-12167,-68921,-314432
1235505297409000,SEP2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,92,0,-12167,-68921,-314432
1235505297409000,OCT2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,93,0,-12167,-68921,-314432
1235505297409000,NOV2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,94,0,-12167,-68921,-314432
1235505297409000,DEC2007,0,0,2000,596,0.37,2007,2000,JAN,JAN2000,14610,95,0,-12167,-68921,-314432
1235505297409000,JAN2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,96,0,-12167,-68921,-314432
1235505297409000,FEB2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,97,0,-12167,-68921,-314432
1235505297409000,MAR2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,98,0,-12167,-68921,-314432
1235505297409000,APR2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,99,0,-12167,-68921,-314432
1235505297409000,MAY2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,100,0,-12167,-68921,-314432
1235505297409000,JUN2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,101,0,-12167,-68921,-314432
1235505297409000,JUL2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,102,0,-12167,-68921,-314432
1235505297409000,AUG2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,103,0,-12167,-68921,-314432
1235505297409000,SEP2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,104,0,-12167,-68921,-314432
1235505297409000,OCT2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,105,0,-12167,-68921,-314432
1235505297409000,NOV2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,106,0,-12167,-68921,-314432
1235505297409000,DEC2008,0,0,2000,596,0.37,2008,2000,JAN,JAN2000,14610,107,0,-12167,-68921,-314432
1235505297409000,JAN2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,108,0,-12167,-68921,-314432
1235505297409000,FEB2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,109,0,-12167,-68921,-314432
1235505297409000,MAR2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,110,0,-12167,-68921,-314432
1235505297409000,APR2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,111,0,-12167,-68921,-314432
1235505297409000,MAY2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,112,0,-12167,-68921,-314432
1235505297409000,JUN2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,113,0,-12167,-68921,-314432
1235505297409000,JUL2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,114,0,-12167,-68921,-314432
1235505297409000,AUG2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,115,0,-12167,-68921,-314432
1235505297409000,SEP2009,0,0,2000,596,0.37,2009,2000,JAN,JAN2000,14610,116,0,-12167,-68921,-314432
1235505297409000,OCT2009,0,1,2000,596,0.37,2009,2000,JAN,JAN2000,14610,117,2,-12167,-68921,-314432
1235505484199010,MAR2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,2,0,-2906,-9602,-26936
1235505484199010,APR2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,3,0,-4167,-14049,-39807
1235505484199010,MAY2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,4,0,-5308,-18268,-52288
1235505484199010,JUN2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,5,0,-6335,-22265,-64385
1235505484199010,JUL2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,6,0,-7254,-26046,-76104
1235505484199010,AUG2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,7,0,-8071,-29617,-87451
1235505484199010,SEP2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,8,0,-8792,-32984,-98432
1235505484199010,OCT2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,9,0,-9423,-36153,-109053
1235505484199010,NOV2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,10,0,-9970,-39130,-119320
1235505484199010,DEC2007,0,0,2007,656,0.55,2007,2007,JAN,JAN2007,17167,11,0,-10439,-41921,-129239
1235505484199010,JAN2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,12,0,-10836,-44532,-138816
1235505484199010,FEB2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,13,0,-11167,-46969,-148057
1235505484199010,MAR2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,14,0,-11438,-49238,-156968
1235505484199010,APR2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,15,0,-11655,-51345,-165555
1235505484199010,MAY2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,16,0,-11824,-53296,-173824
1235505484199010,JUN2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,17,0,-11951,-55097,-181781
1235505484199010,JUL2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,18,0,-12042,-56754,-189432
1235505484199010,AUG2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,19,0,-12103,-58273,-196783
1235505484199010,SEP2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,20,0,-12140,-59660,-203840
1235505484199010,OCT2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,21,0,-12159,-60921,-210609
1235505484199010,NOV2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,22,0,-12166,-62062,-217096
1235505484199010,DEC2008,0,0,2007,656,0.55,2008,2007,JAN,JAN2007,17167,23,0,-12167,-63089,-223307
1235505484199010,JAN2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,24,0,-12167,-64008,-229248
1235505484199010,FEB2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,25,0,-12167,-64825,-234925
1235505484199010,MAR2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,26,0,-12167,-65546,-240344
1235505484199010,APR2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,27,0,-12167,-66177,-245511
1235505484199010,MAY2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,28,0,-12167,-66724,-250432
1235505484199010,JUN2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,29,0,-12167,-67193,-255113
1235505484199010,JUL2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,30,0,-12167,-67590,-259560
1235505484199010,AUG2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,31,0,-12167,-67921,-263779
1235505484199010,SEP2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,32,0,-12167,-68192,-267776
1235505484199010,OCT2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,33,0,-12167,-68409,-271557
1235505484199010,NOV2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,34,0,-12167,-68578,-275128
1235505484199010,DEC2009,0,0,2007,656,0.55,2009,2007,JAN,JAN2007,17167,35,0,-12167,-68705,-278495
1235505484199010,JAN2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,36,0,-12167,-68796,-281664
1235505484199010,FEB2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,37,0,-12167,-68857,-284641
1235505484199010,MAR2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,38,0,-12167,-68894,-287432
1235505484199010,APR2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,39,0,-12167,-68913,-290043
1235505484199010,MAY2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,40,0,-12167,-68920,-292480
1235505484199010,JUN2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,41,0,-12167,-68921,-294749
1235505484199010,JUL2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,42,0,-12167,-68921,-296856
1235505484199010,AUG2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,43,0,-12167,-68921,-298807
1235505484199010,SEP2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,44,0,-12167,-68921,-300608
1235505484199010,OCT2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,45,0,-12167,-68921,-302265
1235505484199010,NOV2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,46,0,-12167,-68921,-303784
1235505484199010,DEC2010,0,0,2007,656,0.55,2010,2007,JAN,JAN2007,17167,47,0,-12167,-68921,-305171
1235505484199010,JAN2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,48,0,-12167,-68921,-306432
1235505484199010,FEB2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,49,0,-12167,-68921,-307573
1235505484199010,MAR2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,50,0,-12167,-68921,-308600
1235505484199010,APR2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,51,0,-12167,-68921,-309519
1235505484199010,MAY2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,52,0,-12167,-68921,-310336
1235505484199010,JUN2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,53,0,-12167,-68921,-311057
1235505484199010,JUL2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,54,0,-12167,-68921,-311688
1235505484199010,AUG2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,55,0,-12167,-68921,-312235
1235505484199010,SEP2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,56,0,-12167,-68921,-312704
1235505484199010,OCT2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,57,0,-12167,-68921,-313101
1235505484199010,NOV2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,58,0,-12167,-68921,-313432
1235505484199010,DEC2011,0,0,2007,656,0.55,2011,2007,JAN,JAN2007,17167,59,0,-12167,-68921,-313703
1235505484199010,JAN2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,60,0,-12167,-68921,-313920
1235505484199010,FEB2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,61,0,-12167,-68921,-314089
1235505484199010,MAR2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,62,0,-12167,-68921,-314216
1235505484199010,APR2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,63,0,-12167,-68921,-314307
1235505484199010,MAY2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,64,0,-12167,-68921,-314368
1235505484199010,JUN2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,65,0,-12167,-68921,-314405
1235505484199010,JUL2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,66,0,-12167,-68921,-314424
1235505484199010,AUG2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,67,0,-12167,-68921,-314431
1235505484199010,SEP2012,0,0,2007,656,0.55,2012,2007,JAN,JAN2007,17167,68,0,-12167,-68921,-314432
1235505593058000,DEC2005,0,0,1994,733,0.277,2005,1994,JAN,JAN1994,12419,143,0,-12167,-68921,-314432
1235505593058000,JAN2006,0,1,1994,733,0.277,2006,1994,JAN,JAN1994,12419,144,2,-12167,-68921,-314432
1235509267589000,JUN2006,0,0,2006,715,0.2,2006,2006,JAN,JAN2006,16802,5,0,-6335,-22265,-64385
1235509267589000,JUL2006,0,0,2006,715,0.2,2006,2006,JAN,JAN2006,16802,6,0,-7254,-26046,-76104
1235509267589000,AUG2006,0,0,2006,715,0.2,2006,2006,JAN,JAN2006,16802,7,0,-8071,-29617,-87451
1235509267589000,SEP2006,0,0,2006,715,0.2,2006,2006,JAN,JAN2006,16802,8,0,-8792,-32984,-98432
1235509267589000,OCT2006,0,0,2006,715,0.2,2006,2006,JAN,JAN2006,16802,9,0,-9423,-36153,-109053
1235509267589000,NOV2006,0,0,2006,715,0.2,2006,2006,JAN,JAN2006,16802,10,0,-9970,-39130,-119320
1235509267589000,DEC2006,0,0,2006,715,0.2,2006,2006,JAN,JAN2006,16802,11,0,-10439,-41921,-129239
1235509267589000,JAN2007,0,0,2006,715,0.2,2007,2006,JAN,JAN2006,16802,12,0,-10836,-44532,-138816
1235509267589000,FEB2007,0,0,2006,715,0.2,2007,2006,JAN,JAN2006,16802,13,0,-11167,-46969,-148057
1235509267589000,MAR2007,0,0,2006,715,0.2,2007,2006,JAN,JAN2006,16802,14,0,-11438,-49238,-156968
1235509267589000,APR2007,0,0,2006,715,0.2,2007,2006,JAN,JAN2006,16802,15,0,-11655,-51345,-165555
1235509267589000,MAY2007,0,0,2006,715,0.2,2007,2006,JAN,JAN2006,16802,16,0,-11824,-53296,-173824
1235509267589000,JUN2007,0,0,2006,715,0.2,2007,2006,JAN,JAN2006,16802,17,0,-11951,-55097,-181781
1235509267589000,JUL2007,0,0,2006,715,0.2,2007,2006,JAN,JAN2006,16802,18,0,-12042,-56754,-189432
1235509267589000,AUG2007,0,1,2006,715,0.2,2007,2006,JAN,JAN2006,16802,19,2,-12103,-58273,-196783
1237500824169000,JUL2006,0,0,2006,670,0.46,2006,2006,JAN,JAN2006,16802,6,0,-7254,-26046,-76104
1237500824169000,AUG2006,0,0,2006,670,0.46,2006,2006,JAN,JAN2006,16802,7,0,-8071,-29617,-87451
1237500824169000,SEP2006,0,0,2006,670,0.46,2006,2006,JAN,JAN2006,16802,8,0,-8792,-32984,-98432
1237500824169000,OCT2006,0,0,2006,670,0.46,2006,2006,JAN,JAN2006,16802,9,0,-9423,-36153,-109053
1237500824169000,NOV2006,0,0,2006,670,0.46,2006,2006,JAN,JAN2006,16802,10,0,-9970,-39130,-119320
1237500824169000,DEC2006,0,0,2006,670,0.46,2006,2006,JAN,JAN2006,16802,11,0,-10439,-41921,-129239
1237500824169000,JAN2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,12,0,-10836,-44532,-138816
1237500824169000,FEB2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,13,0,-11167,-46969,-148057
1237500824169000,MAR2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,14,0,-11438,-49238,-156968
1237500824169000,APR2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,15,0,-11655,-51345,-165555
1237500824169000,MAY2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,16,0,-11824,-53296,-173824
1237500824169000,JUN2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,17,0,-11951,-55097,-181781
1237500824169000,JUL2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,18,0,-12042,-56754,-189432
1237500824169000,AUG2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,19,0,-12103,-58273,-196783
1237500824169000,SEP2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,20,0,-12140,-59660,-203840
1237500824169000,OCT2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,21,0,-12159,-60921,-210609
1237500824169000,NOV2007,0,0,2006,670,0.46,2007,2006,JAN,JAN2006,16802,22,0,-12166,-62062,-217096
1237500824169000,DEC2007,0,1,2006,670,0.46,2007,2006,JAN,JAN2006,16802,23,2,-12167,-63089,-223307
1243501833069000,DEC2005,0,0,2001,737,0.29,2005,2001,JAN,JAN2001,14976,59,0,-12167,-68921,-313703
1243501833069000,JAN2006,0,1,2001,737,0.29,2006,2001,JAN,JAN2001,14976,60,2,-12167,-68921,-313920
1243501861869000,DEC2005,0,0,2001,703,0.37,2005,2001,JAN,JAN2001,14976,59,0,-12167,-68921,-313703
1243501861869000,JAN2006,0,1,2001,703,0.37,2006,2001,JAN,JAN2001,14976,60,2,-12167,-68921,-313920
1247500580089000,DEC2005,0,0,2005,802,0.51,2005,2005,JAN,JAN2005,16437,11,0,-10439,-41921,-129239
1247500580089000,JAN2006,0,1,2005,802,0.51,2006,2005,JAN,JAN2005,16437,12,2,-10836,-44532,-138816
1249500566729000,DEC2005,0,0,1996,649,0.23,2005,1996,JAN,JAN1996,13149,119,0,-12167,-68921,-314432
1249500566729000,JAN2006,0,1,1996,649,0.23,2006,1996,JAN,JAN1996,13149,120,2,-12167,-68921,-314432
1250503163099000,DEC2005,0,0,1999,690,0.21,2005,1999,JAN,JAN1999,14245,83,0,-12167,-68921,-314432
1250503163099000,JAN2006,0,1,1999,690,0.21,2006,1999,JAN,JAN1999,14245,84,2,-12167,-68921,-314432
1250503489289000,DEC2005,0,0,2003,715,0.31,2005,2003,JAN,JAN2003,15706,35,0,-12167,-68705,-278495
1250503489289000,JAN2006,0,0,2003,715,0.31,2006,2003,JAN,JAN2003,15706,36,0,-12167,-68796,-281664
1250503489289000,FEB2006,0,0,2003,715,0.31,2006,2003,JAN,JAN2003,15706,37,0,-12167,-68857,-284641
1250503489289000,MAR2006,0,0,2003,715,0.31,2006,2003,JAN,JAN2003,15706,38,0,-12167,-68894,-287432
1250503489289000,APR2006,0,1,2003,715,0.31,2006,2003,JAN,JAN2003,15706,39,2,-12167,-68913,-290043
1254501400259000,DEC2005,0,0,2000,645,0.24,2005,2000,JAN,JAN2000,14610,71,0,-12167,-68921,-314432
1254501400259000,JAN2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,72,0,-12167,-68921,-314432
1254501400259000,FEB2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,73,0,-12167,-68921,-314432
1254501400259000,MAR2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,74,0,-12167,-68921,-314432
1254501400259000,APR2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,75,0,-12167,-68921,-314432
1254501400259000,MAY2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,76,0,-12167,-68921,-314432
1254501400259000,JUN2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,77,0,-12167,-68921,-314432
1254501400259000,JUL2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,78,0,-12167,-68921,-314432
1254501400259000,AUG2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,79,0,-12167,-68921,-314432
1254501400259000,SEP2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,80,0,-12167,-68921,-314432
1254501400259000,OCT2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,81,0,-12167,-68921,-314432
1254501400259000,NOV2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,82,0,-12167,-68921,-314432
1254501400259000,DEC2006,0,0,2000,645,0.24,2006,2000,JAN,JAN2000,14610,83,0,-12167,-68921,-314432
1254501400259000,JAN2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,84,0,-12167,-68921,-314432
1254501400259000,FEB2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,85,0,-12167,-68921,-314432
1254501400259000,MAR2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,86,0,-12167,-68921,-314432
1254501400259000,APR2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,87,0,-12167,-68921,-314432
1254501400259000,MAY2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,88,0,-12167,-68921,-314432
1254501400259000,JUN2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,89,0,-12167,-68921,-314432
1254501400259000,JUL2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,90,0,-12167,-68921,-314432
1254501400259000,AUG2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,91,0,-12167,-68921,-314432
1254501400259000,SEP2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,92,0,-12167,-68921,-314432
1254501400259000,OCT2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,93,0,-12167,-68921,-314432
1254501400259000,NOV2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,94,0,-12167,-68921,-314432
1254501400259000,DEC2007,0,0,2000,645,0.24,2007,2000,JAN,JAN2000,14610,95,0,-12167,-68921,-314432
1254501400259000,JAN2008,0,0,2000,645,0.24,2008,2000,JAN,JAN2000,14610,96,0,-12167,-68921,-314432
1254501400259000,FEB2008,0,0,2000,645,0.24,2008,2000,JAN,JAN2000,14610,97,0,-12167,-68921,-314432
1254501400259000,MAR2008,0,0,2000,645,0.24,2008,2000,JAN,JAN2000,14610,98,0,-12167,-68921,-314432
1254501400259000,APR2008,0,0,2000,645,0.24,2008,2000,JAN,JAN2000,14610,99,0,-12167,-68921,-314432
1254501400259000,MAY2008,0,1,2000,645,0.24,2008,2000,JAN,JAN2000,14610,100,2,-12167,-68921,-314432
1255501307538000,DEC2005,0,0,1997,733,0.277,2005,1997,JAN,JAN1997,13515,107,0,-12167,-68921,-314432
1255501307538000,JAN2006,0,1,1997,733,0.277,2006,1997,JAN,JAN1997,13515,108,2,-12167,-68921,-314432
1256505743239000,DEC2005,0,0,1996,614,0.34,2005,1996,JAN,JAN1996,13149,119,0,-12167,-68921,-314432
